|||Sütunlar||||||||||||
||2020|2.0|1.0|1.0|1.0|1.0|2.0|3.0|3.0|2.0|0.0|-9.93E8||
|1. (15+) ve Kadın ve 1. (Okuma Yazma Bilmeyen) ve 3. (Yarı Zamanlı)|2014|1.0|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|0.0|0.0|2.0|1.0|1.0|0.0|
||2016|-9.93E8|2.0|2.0|2.0|1.0|1.0|-9.93E8|2.0|2.0|2.0|-9.93E8|-9.93E8|
||2017|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|0.0|1.0|
||2018|1.0|1.0|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|3.0|
||2019|3.0|3.0|1.0|1.0|1.0|1.0|0.0|1.0|1.0|1.0|1.0|1.0|
||2020|1.0|0.0|0.0|2.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 1. (Okuma Yazma Bilmeyen) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|1.0|1.0|2.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 1. (Okuma Yazma Bilmeyen) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|4.0|4.0|2.0|1.0|1.0|2.0|2.0|3.0|1.0|1.0|-9.93E8|2.0|
||2015|2.0|2.0|2.0|2.0|3.0|1.0|2.0|2.0|2.0|2.0|2.0|2.0|
||2016|1.0|0.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|
||2017|0.0|2.0|1.0|1.0|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|0.0|
||2018|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|2.0|2.0|1.0|1.0|
||2019|2.0|4.0|4.0|3.0|1.0|-9.93E8|-9.93E8|1.0|1.0|3.0|2.0|2.0|
||2020|2.0|5.0|6.0|4.0|3.0|2.0|2.0|0.0|0.0|0.0|1.0||
|1. (15+) ve Kadın ve 1. (Okuma Yazma Bilmeyen) ve 6. (Kendi İşini Kurmak İstiyor)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|
||2016|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|1.0|1.0|
||2017|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|2.0|2.0|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 1. (Okuma Yazma Bilmeyen) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|2.0|
||2015|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|
||2020|1.0|1.0|1.0|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 1. (Tam Zamanlı)|2014|31.0|28.0|28.0|24.0|25.0|23.0|26.0|24.0|34.0|31.0|36.0|22.0|
||2015|25.0|27.0|34.0|30.0|30.0|27.0|30.0|31.0|33.0|32.0|33.0|39.0|
||2016|42.0|37.0|33.0|32.0|33.0|26.0|29.0|31.0|34.0|42.0|42.0|44.0|
||2017|32.0|25.0|31.0|30.0|37.0|34.0|41.0|38.0|39.0|42.0|47.0|50.0|
||2018|50.0|42.0|30.0|34.0|37.0|45.0|44.0|43.0|39.0|37.0|42.0|47.0|
||2019|63.0|62.0|63.0|53.0|47.0|42.0|39.0|46.0|50.0|52.0|46.0|44.0|
||2020|39.0|38.0|36.0|24.0|25.0|27.0|31.0|34.0|27.0|35.0|31.0||
|1. (15+) ve Kadın ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|2.0|1.0|3.0|3.0|5.0|5.0|4.0|1.0|0.0|1.0|1.0|2.0|
||2015|1.0|2.0|1.0|0.0|3.0|3.0|4.0|4.0|4.0|4.0|3.0|4.0|
||2016|4.0|3.0|3.0|3.0|3.0|3.0|5.0|4.0|6.0|5.0|5.0|6.0|
||2017|5.0|7.0|4.0|3.0|4.0|3.0|3.0|2.0|2.0|3.0|2.0|2.0|
||2018|1.0|1.0|1.0|1.0|1.0|1.0|1.0|2.0|2.0|3.0|3.0|1.0|
||2019|0.0|1.0|1.0|1.0|1.0|3.0|3.0|6.0|4.0|4.0|2.0|2.0|
||2020|2.0|2.0|2.0|1.0|3.0|3.0|3.0|2.0|2.0|4.0|4.0||
|1. (15+) ve Kadın ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 3. (Yarı Zamanlı)|2014|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|0.0|0.0|
||2015|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|2.0|4.0|4.0|
||2016|3.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|1.0|
||2017|0.0|1.0|0.0|0.0|-9.93E8|-9.93E8|0.0|0.0|2.0|1.0|1.0|-9.93E8|
||2018|2.0|2.0|2.0|0.0|0.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|
||2019|4.0|4.0|4.0|3.0|3.0|5.0|3.0|5.0|5.0|8.0|5.0|3.0|
||2020|-9.93E8|1.0|2.0|2.0|2.0|1.0|1.0|1.0|2.0|2.0|4.0||
|1. (15+) ve Kadın ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|1.0|1.0|1.0|0.0|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|5.0|5.0|5.0|4.0|3.0|2.0|1.0|2.0|3.0|2.0|3.0|1.0|
||2015|3.0|2.0|2.0|1.0|1.0|1.0|1.0|2.0|3.0|2.0|1.0|1.0|
||2016|1.0|5.0|5.0|5.0|2.0|2.0|2.0|1.0|1.0|2.0|1.0|1.0|
||2017|1.0|1.0|2.0|1.0|4.0|3.0|3.0|-9.93E8|1.0|2.0|2.0|1.0|
||2018|2.0|2.0|3.0|1.0|1.0|1.0|1.0|3.0|2.0|3.0|2.0|2.0|
||2019|2.0|3.0|3.0|3.0|2.0|2.0|2.0|2.0|1.0|2.0|1.0|2.0|
||2020|2.0|4.0|3.0|4.0|3.0|4.0|4.0|4.0|2.0|2.0|1.0||
|1. (15+) ve Kadın ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 6. (Kendi İşini Kurmak İstiyor)|2014|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|2.0|1.0|-9.93E8|0.0|0.0|1.0|1.0|
||2015|1.0|0.0|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|1.0|1.0|1.0|
||2017|0.0|0.0|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|1.0|1.0|
||2018|1.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|
||2019|2.0|2.0|2.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|0.0|1.0|1.0|1.0|1.0||
|1. (15+) ve Kadın ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|2.0|1.0|2.0|
||2015|2.0|1.0|2.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|2.0|2.0|2.0|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|0.0|0.0|-9.93E8|
||2018|-9.93E8|1.0|1.0|2.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|
||2020|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|1.0|1.0||
|1. (15+) ve Kadın ve 22. (İlkokul) ve 1. (Tam Zamanlı)|2014|157.0|156.0|148.0|139.0|149.0|147.0|162.0|176.0|185.0|168.0|153.0|149.0|
||2015|149.0|154.0|164.0|164.0|168.0|154.0|162.0|158.0|180.0|191.0|200.0|196.0|
||2016|203.0|197.0|196.0|173.0|162.0|157.0|192.0|217.0|253.0|258.0|248.0|229.0|
||2017|223.0|234.0|233.0|206.0|196.0|185.0|209.0|218.0|220.0|207.0|185.0|184.0|
||2018|189.0|187.0|198.0|206.0|215.0|217.0|223.0|240.0|242.0|240.0|239.0|238.0|
||2019|248.0|259.0|256.0|239.0|208.0|204.0|228.0|266.0|271.0|263.0|252.0|250.0|
||2020|227.0|196.0|156.0|130.0|136.0|163.0|180.0|167.0|173.0|176.0|178.0||
|1. (15+) ve Kadın ve 22. (İlkokul) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|19.0|19.0|14.0|16.0|14.0|17.0|11.0|12.0|17.0|20.0|24.0|22.0|
||2015|21.0|16.0|13.0|9.0|9.0|10.0|13.0|10.0|13.0|16.0|22.0|22.0|
||2016|22.0|19.0|18.0|16.0|18.0|20.0|20.0|17.0|17.0|20.0|22.0|23.0|
||2017|27.0|22.0|21.0|15.0|19.0|16.0|12.0|11.0|13.0|18.0|15.0|14.0|
||2018|16.0|16.0|17.0|8.0|10.0|5.0|10.0|15.0|19.0|15.0|12.0|10.0|
||2019|14.0|13.0|13.0|10.0|7.0|5.0|10.0|15.0|18.0|14.0|16.0|15.0|
||2020|12.0|7.0|5.0|6.0|7.0|14.0|18.0|19.0|13.0|12.0|11.0||
|1. (15+) ve Kadın ve 22. (İlkokul) ve 3. (Yarı Zamanlı)|2014|8.0|10.0|11.0|7.0|8.0|5.0|8.0|7.0|9.0|9.0|10.0|10.0|
||2015|11.0|10.0|9.0|6.0|5.0|7.0|8.0|13.0|12.0|13.0|9.0|12.0|
||2016|13.0|11.0|9.0|6.0|5.0|5.0|5.0|6.0|5.0|6.0|12.0|12.0|
||2017|14.0|12.0|15.0|13.0|12.0|15.0|16.0|19.0|14.0|18.0|16.0|17.0|
||2018|8.0|7.0|5.0|6.0|3.0|6.0|10.0|13.0|11.0|13.0|14.0|14.0|
||2019|9.0|7.0|7.0|12.0|13.0|12.0|8.0|7.0|10.0|13.0|11.0|7.0|
||2020|3.0|6.0|6.0|6.0|4.0|5.0|5.0|6.0|6.0|8.0|8.0||
|1. (15+) ve Kadın ve 22. (İlkokul) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|1.0|1.0|
||2015|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|0.0|
||2016|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|1.0|1.0|1.0|
||2017|2.0|2.0|4.0|3.0|2.0|1.0|2.0|2.0|2.0|0.0|1.0|1.0|
||2018|1.0|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 22. (İlkokul) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|16.0|16.0|17.0|11.0|11.0|8.0|7.0|5.0|7.0|10.0|11.0|10.0|
||2015|10.0|10.0|8.0|7.0|5.0|6.0|10.0|11.0|13.0|8.0|9.0|8.0|
||2016|10.0|12.0|11.0|9.0|6.0|10.0|8.0|7.0|2.0|2.0|4.0|4.0|
||2017|3.0|2.0|3.0|5.0|4.0|3.0|2.0|2.0|6.0|6.0|9.0|7.0|
||2018|7.0|7.0|7.0|7.0|6.0|6.0|6.0|5.0|4.0|7.0|7.0|11.0|
||2019|11.0|12.0|10.0|9.0|6.0|5.0|6.0|7.0|6.0|6.0|7.0|14.0|
||2020|16.0|16.0|10.0|12.0|12.0|14.0|11.0|9.0|9.0|8.0|10.0||
|1. (15+) ve Kadın ve 22. (İlkokul) ve 6. (Kendi İşini Kurmak İstiyor)|2014|3.0|2.0|2.0|3.0|3.0|4.0|4.0|5.0|3.0|4.0|4.0|12.0|
||2015|13.0|15.0|10.0|10.0|7.0|4.0|3.0|3.0|6.0|6.0|6.0|6.0|
||2016|5.0|8.0|6.0|6.0|4.0|6.0|6.0|5.0|2.0|2.0|3.0|2.0|
||2017|3.0|2.0|4.0|4.0|5.0|3.0|2.0|1.0|1.0|2.0|3.0|4.0|
||2018|6.0|4.0|3.0|1.0|2.0|3.0|5.0|6.0|6.0|4.0|3.0|3.0|
||2019|5.0|5.0|5.0|3.0|2.0|3.0|4.0|7.0|7.0|9.0|6.0|5.0|
||2020|2.0|2.0|2.0|2.0|1.0|2.0|4.0|6.0|4.0|4.0|2.0||
|1. (15+) ve Kadın ve 22. (İlkokul) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|4.0|3.0|3.0|1.0|1.0|2.0|5.0|7.0|6.0|6.0|3.0|2.0|
||2015|2.0|3.0|2.0|1.0|1.0|2.0|2.0|3.0|6.0|6.0|6.0|2.0|
||2016|2.0|0.0|-9.93E8|3.0|3.0|3.0|1.0|4.0|4.0|5.0|3.0|5.0|
||2017|3.0|2.0|1.0|0.0|0.0|0.0|2.0|2.0|3.0|3.0|3.0|4.0|
||2018|5.0|6.0|5.0|6.0|4.0|3.0|2.0|2.0|2.0|2.0|2.0|1.0|
||2019|2.0|1.0|2.0|2.0|5.0|5.0|5.0|4.0|5.0|4.0|4.0|3.0|
||2020|3.0|2.0|1.0|2.0|4.0|4.0|2.0|2.0|3.0|3.0|2.0||
|1. (15+) ve Kadın ve 23. (İlköğretim) ve 1. (Tam Zamanlı)|2014|83.0|90.0|89.0|84.0|83.0|85.0|89.0|83.0|101.0|106.0|106.0|101.0|
||2015|97.0|105.0|103.0|102.0|106.0|109.0|115.0|106.0|99.0|90.0|90.0|82.0|
||2016|87.0|85.0|83.0|90.0|102.0|123.0|117.0|120.0|108.0|113.0|108.0|98.0|
||2017|81.0|78.0|74.0|75.0|73.0|83.0|90.0|91.0|94.0|106.0|104.0|98.0|
||2018|91.0|98.0|98.0|91.0|74.0|74.0|80.0|92.0|95.0|92.0|92.0|88.0|
||2019|97.0|102.0|96.0|91.0|90.0|102.0|108.0|107.0|103.0|108.0|117.0|117.0|
||2020|102.0|84.0|72.0|58.0|60.0|65.0|77.0|76.0|74.0|64.0|58.0||
|1. (15+) ve Kadın ve 23. (İlköğretim) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|5.0|6.0|5.0|5.0|4.0|5.0|3.0|2.0|2.0|3.0|4.0|2.0|
||2015|4.0|5.0|8.0|6.0|4.0|4.0|3.0|3.0|-9.93E8|1.0|2.0|3.0|
||2016|5.0|5.0|4.0|4.0|3.0|4.0|3.0|4.0|5.0|7.0|8.0|9.0|
||2017|11.0|9.0|8.0|5.0|4.0|3.0|4.0|7.0|10.0|9.0|6.0|5.0|
||2018|6.0|5.0|3.0|0.0|4.0|9.0|9.0|6.0|1.0|2.0|2.0|1.0|
||2019|2.0|4.0|5.0|4.0|6.0|6.0|7.0|6.0|6.0|5.0|6.0|8.0|
||2020|12.0|7.0|6.0|2.0|2.0|2.0|2.0|3.0|4.0|6.0|4.0||
|1. (15+) ve Kadın ve 23. (İlköğretim) ve 3. (Yarı Zamanlı)|2014|1.0|1.0|2.0|2.0|2.0|1.0|1.0|1.0|4.0|4.0|3.0|1.0|
||2015|3.0|3.0|2.0|1.0|3.0|3.0|3.0|1.0|1.0|1.0|2.0|2.0|
||2016|2.0|2.0|2.0|3.0|2.0|2.0|-9.93E8|0.0|2.0|4.0|4.0|4.0|
||2017|5.0|5.0|3.0|1.0|1.0|3.0|3.0|2.0|1.0|1.0|1.0|4.0|
||2018|4.0|4.0|1.0|0.0|1.0|3.0|3.0|4.0|4.0|4.0|4.0|3.0|
||2019|2.0|2.0|3.0|3.0|2.0|-9.93E8|-9.93E8|2.0|2.0|2.0|2.0|2.0|
||2020|2.0|0.0|1.0|1.0|1.0|1.0|2.0|3.0|2.0|4.0|4.0||
|1. (15+) ve Kadın ve 23. (İlköğretim) ve 4. (Yarı Zamanlı, Ancak Bulamazsa Tam Zamanlı Olabilir)|2014|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2015|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2016|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2018|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2019|-9.93E8|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2020|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 23. (İlköğretim) ve 5. (Tam Zamanlı Veya Yarı Zamanlı Farketmez)|2014|3.0|4.0|4.0|4.0|6.0|4.0|6.0|6.0|5.0|5.0|4.0|4.0|
||2015|3.0|4.0|3.0|2.0|2.0|5.0|5.0|4.0|1.0|0.0|1.0|1.0|
||2016|1.0|3.0|5.0|5.0|3.0|1.0|4.0|3.0|3.0|1.0|1.0|2.0|
||2017|2.0|1.0|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|0.0|
||2018|0.0|1.0|3.0|3.0|3.0|1.0|1.0|0.0|1.0|3.0|3.0|2.0|
||2019|1.0|1.0|2.0|2.0|1.0|1.0|-9.93E8|3.0|3.0|4.0|-9.93E8|2.0|
||2020|6.0|10.0|10.0|7.0|4.0|4.0|5.0|7.0|6.0|7.0|6.0||
|1. (15+) ve Kadın ve 23. (İlköğretim) ve 6. (Kendi İşini Kurmak İstiyor)|2014|1.0|1.0|1.0|1.0|2.0|1.0|3.0|3.0|2.0|1.0|1.0|2.0|
||2015|4.0|5.0|4.0|4.0|3.0|3.0|4.0|6.0|6.0|4.0|7.0|8.0|
||2016|9.0|3.0|2.0|2.0|3.0|3.0|3.0|3.0|2.0|2.0|1.0|2.0|
||2017|2.0|2.0|2.0|2.0|3.0|4.0|4.0|4.0|3.0|3.0|1.0|1.0|
||2018|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|
||2019|3.0|2.0|4.0|4.0|4.0|3.0|2.0|2.0|1.0|2.0|2.0|1.0|
||2020|0.0|0.0|1.0|1.0|1.0|0.0|3.0|3.0|3.0|1.0|1.0||
|1. (15+) ve Kadın ve 23. (İlköğretim) ve 7. (İş Bulmuş, Başlamak İçin Bekliyor)|2014|4.0|2.0|0.0|0.0|1.0|1.0|0.0|0.0|1.0|1.0|2.0|1.0|
||2015|2.0|1.0|1.0|0.0|0.0|0.0|-9.93E8|1.0|4.0|4.0|3.0|2.0|
||2016|3.0|3.0|1.0|1.0|0.0|2.0|2.0|2.0|1.0|-9.93E8|-9.93E8|1.0|
||2017|1.0|1.0|1.0|2.0|2.0|1.0|0.0|2.0|2.0|2.0|1.0|1.0|
||2018|-9.93E8|1.0|2.0|2.0|0.0|0.0|0.0|1.0|1.0|1.0|-9.93E8|-9.93E8|
||2019|-9.93E8|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|2.0|3.0|
||2020|3.0|2.0|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8||
|1. (15+) ve Kadın ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 1. (Tam Zamanlı)|2014|37.0|46.0|46.0|45.0|43.0|48.0|47.0|50.0|49.0|48.0|49.0|52.0|
||2015|60.0|55.0|64.0|62.0|59.0|63.0|69.0|76.0|72.0|62.0|72.0|63.0|
||2016|64.0|56.0|65.0|71.0|64.0|74.0|78.0|82.0|84.0|83.0|81.0|78.0|
||2017|78.0|76.0|75.0|69.0|72.0|75.0|86.0|76.0|83.0|78.0|78.0|75.0|
||2018|77.0|83.0|79.0|80.0|104.0|104.0|117.0|96.0|99.0|100.0|108.0|111.0|
||2019|112.0|122.0|127.0|131.0|143.0|155.0|180.0|171.0|160.0|145.0|138.0|138.0|
||2020|125.0|126.0|115.0|108.0|105.0|114.0|132.0|127.0|115.0|91.0|82.0||
|1. (15+) ve Kadın ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 2. (Tam Zamanlı, Ancak Bulamazsa Yarı Zamanlı Olabilir)|2014|-9.93E8|2.0|2.0|3.0|1.0|1.0|1.0|2.0|2.0|1.0|1.0|2.0|
||2015|3.0|3.0|3.0|3.0|1.0|3.0|4.0|4.0|3.0|2.0|2.0|3.0|
||2016|2.0|3.0|3.0|4.0|5.0|9.0|10.0|10.0|5.0|4.0|4.0|4.0|
||2017|3.0|3.0|8.0|11.0|12.0|7.0|3.0|1.0|2.0|6.0|6.0|6.0|
||2018|3.0|3.0|3.0|2.0|8.0|11.0|12.0|7.0|4.0|2.0|4.0|6.0|
||2019|6.0|5.0|3.0|3.0|3.0|3.0|6.0|7.0|6.0|6.0|9.0|9.0|
||2020|9.0|3.0|3.0|3.0|6.0|4.0|4.0|1.0|3.0|4.0|5.0||
|1. (15+) ve Kadın ve 24. (Ortaokul Veya Dengi Meslek Ortaokul) ve 3. (Yarı Zamanlı)|2014|5.0|4.0|4.0|2.0|-9.93E8|0.0|0.0|1.0|3.0|3.0|2.0|1.0|
||2015|2.0|3.0|2.0|1.0|2.0|3.0|4.0|4.0|3.0|5.0|5.0|7.0|
