|||Sütunlar||||||||||||
||2017|12.0|10.0|13.0|14.0|16.0|20.0|20.0|22.0|16.0|14.0|8.0|9.0|
||2018|10.0|9.0|8.0|5.0|10.0|11.0|14.0|10.0|14.0|13.0|19.0|20.0|
||2019|20.0|18.0|18.0|17.0|15.0|18.0|21.0|27.0|25.0|25.0|23.0|19.0|
||2020|18.0|14.0|14.0|11.0|9.0|11.0|13.0|14.0|21.0|21.0|27.0||
|2. (15-24) ve 31. (Genel Lise) ve 22. (2 Yıl Ve Daha Fazla 3 Yıldan Az)|2014|4.0|4.0|4.0|5.0|7.0|5.0|4.0|4.0|5.0|7.0|4.0|4.0|
||2015|3.0|3.0|2.0|1.0|1.0|2.0|6.0|6.0|6.0|2.0|3.0|2.0|
||2016|3.0|2.0|0.0|3.0|3.0|3.0|1.0|1.0|2.0|1.0|1.0|0.0|
||2017|3.0|4.0|5.0|2.0|2.0|1.0|1.0|0.0|0.0|-9.93E8|3.0|3.0|
||2018|5.0|3.0|4.0|3.0|3.0|3.0|3.0|5.0|3.0|4.0|3.0|3.0|
||2019|4.0|4.0|5.0|3.0|2.0|5.0|6.0|8.0|6.0|9.0|8.0|6.0|
||2020|5.0|7.0|7.0|4.0|2.0|2.0|2.0|4.0|3.0|4.0|3.0||
|2. (15-24) ve 31. (Genel Lise) ve 23. (3 Yıl Ve Daha Fazla)|2014|0.0|1.0|-9.93E8|1.0|1.0|2.0|1.0|1.0|1.0|0.0|0.0|-9.93E8|
||2015|-9.93E8|1.0|1.0|2.0|1.0|1.0|0.0|-9.93E8|-9.93E8|2.0|2.0|2.0|
||2016|1.0|1.0|1.0|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|
||2017|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|0.0|1.0|2.0|2.0|
||2018|1.0|2.0|2.0|1.0|0.0|0.0|0.0|-9.93E8|-9.93E8|0.0|1.0|2.0|
||2019|2.0|1.0|0.0|1.0|2.0|3.0|3.0|2.0|2.0|2.0|3.0|2.0|
||2020|1.0|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|3.0|3.0|3.0||
|2. (15-24) ve 32. (Lise Dengi Mesleki Okul) ve 11. (1-2 Ay)|2014|44.0|43.0|41.0|43.0|51.0|80.0|92.0|89.0|70.0|63.0|61.0|58.0|
||2015|52.0|55.0|50.0|42.0|47.0|59.0|74.0|74.0|75.0|71.0|61.0|56.0|
||2016|53.0|57.0|48.0|47.0|61.0|81.0|99.0|99.0|103.0|98.0|91.0|73.0|
||2017|69.0|72.0|72.0|68.0|81.0|105.0|123.0|110.0|99.0|83.0|83.0|71.0|
||2018|67.0|60.0|61.0|72.0|84.0|110.0|120.0|149.0|137.0|128.0|108.0|110.0|
||2019|116.0|113.0|101.0|93.0|102.0|155.0|184.0|181.0|143.0|133.0|121.0|107.0|
||2020|93.0|93.0|97.0|83.0|86.0|86.0|92.0|100.0|92.0|94.0|86.0||
|2. (15-24) ve 32. (Lise Dengi Mesleki Okul) ve 12. (3-5 Ay)|2014|22.0|22.0|23.0|25.0|29.0|24.0|27.0|33.0|41.0|49.0|46.0|50.0|
||2015|42.0|39.0|35.0|30.0|26.0|26.0|27.0|30.0|33.0|41.0|42.0|35.0|
||2016|32.0|32.0|35.0|32.0|28.0|32.0|32.0|40.0|39.0|57.0|74.0|75.0|
||2017|67.0|43.0|49.0|46.0|49.0|36.0|37.0|47.0|64.0|58.0|57.0|51.0|
||2018|63.0|55.0|48.0|32.0|27.0|21.0|24.0|35.0|51.0|61.0|73.0|72.0|
||2019|80.0|78.0|74.0|63.0|43.0|43.0|48.0|65.0|69.0|77.0|73.0|69.0|
||2020|58.0|49.0|44.0|46.0|47.0|59.0|65.0|75.0|67.0|66.0|60.0||
|2. (15-24) ve 32. (Lise Dengi Mesleki Okul) ve 13. (6-8 Ay)|2014|15.0|18.0|15.0|11.0|8.0|5.0|5.0|8.0|10.0|11.0|13.0|15.0|
||2015|17.0|18.0|15.0|12.0|9.0|6.0|8.0|7.0|11.0|8.0|8.0|12.0|
||2016|18.0|23.0|24.0|25.0|22.0|14.0|12.0|13.0|17.0|16.0|19.0|21.0|
||2017|31.0|29.0|28.0|29.0|26.0|24.0|14.0|16.0|14.0|12.0|11.0|15.0|
||2018|21.0|26.0|27.0|24.0|16.0|10.0|14.0|16.0|13.0|7.0|15.0|26.0|
||2019|40.0|37.0|36.0|26.0|26.0|22.0|14.0|12.0|11.0|19.0|27.0|36.0|
||2020|35.0|28.0|22.0|27.0|29.0|32.0|29.0|31.0|27.0|27.0|25.0||
|2. (15-24) ve 32. (Lise Dengi Mesleki Okul) ve 14. (9-11 Ay)|2014|3.0|1.0|1.0|4.0|3.0|4.0|2.0|1.0|4.0|6.0|6.0|5.0|
||2015|5.0|4.0|7.0|7.0|7.0|3.0|3.0|4.0|5.0|3.0|3.0|1.0|
||2016|1.0|2.0|2.0|2.0|2.0|3.0|3.0|4.0|3.0|5.0|5.0|6.0|
||2017|7.0|6.0|8.0|12.0|16.0|13.0|8.0|4.0|4.0|1.0|2.0|2.0|
||2018|4.0|6.0|10.0|12.0|10.0|10.0|6.0|5.0|2.0|4.0|4.0|5.0|
||2019|9.0|11.0|14.0|15.0|20.0|19.0|12.0|7.0|12.0|15.0|14.0|9.0|
||2020|6.0|5.0|5.0|9.0|11.0|14.0|14.0|15.0|12.0|11.0|17.0||
|2. (15-24) ve 32. (Lise Dengi Mesleki Okul) ve 21. (1 Yıl Ve Daha Fazla 2 Yıldan Az)|2014|8.0|10.0|10.0|11.0|15.0|15.0|21.0|16.0|16.0|12.0|11.0|12.0|
||2015|10.0|11.0|15.0|17.0|19.0|13.0|14.0|11.0|14.0|14.0|16.0|15.0|
||2016|17.0|15.0|14.0|15.0|16.0|16.0|15.0|12.0|16.0|18.0|29.0|27.0|
||2017|27.0|21.0|22.0|18.0|17.0|17.0|26.0|30.0|28.0|22.0|20.0|24.0|
||2018|22.0|19.0|12.0|15.0|15.0|26.0|24.0|28.0|23.0|34.0|35.0|29.0|
||2019|25.0|27.0|37.0|34.0|28.0|27.0|31.0|33.0|37.0|38.0|36.0|34.0|
||2020|30.0|31.0|25.0|26.0|27.0|33.0|35.0|39.0|37.0|43.0|42.0||
|2. (15-24) ve 32. (Lise Dengi Mesleki Okul) ve 22. (2 Yıl Ve Daha Fazla 3 Yıldan Az)|2014|4.0|2.0|2.0|2.0|1.0|1.0|2.0|2.0|2.0|3.0|3.0|3.0|
||2015|3.0|3.0|2.0|4.0|4.0|4.0|3.0|3.0|3.0|3.0|4.0|3.0|
||2016|2.0|1.0|1.0|3.0|3.0|4.0|6.0|5.0|5.0|4.0|3.0|5.0|
||2017|6.0|5.0|3.0|4.0|3.0|5.0|4.0|4.0|4.0|5.0|6.0|4.0|
||2018|3.0|1.0|2.0|2.0|3.0|3.0|6.0|6.0|11.0|9.0|8.0|6.0|
||2019|6.0|6.0|8.0|10.0|9.0|8.0|10.0|11.0|9.0|6.0|7.0|10.0|
||2020|13.0|15.0|11.0|8.0|7.0|8.0|8.0|8.0|11.0|12.0|12.0||
|2. (15-24) ve 32. (Lise Dengi Mesleki Okul) ve 23. (3 Yıl Ve Daha Fazla)|2014|2.0|2.0|1.0|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|0.0|1.0|
||2015|0.0|1.0|0.0|0.0|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|0.0|
||2016|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|1.0|0.0|0.0|-9.93E8|-9.93E8|
||2017|-9.93E8|1.0|1.0|2.0|1.0|1.0|1.0|1.0|1.0|0.0|0.0|-9.93E8|
||2018|0.0|0.0|1.0|2.0|3.0|4.0|3.0|2.0|0.0|0.0|0.0|1.0|
||2019|1.0|3.0|2.0|2.0|0.0|2.0|2.0|2.0|2.0|3.0|4.0|5.0|
||2020|5.0|4.0|2.0|1.0|2.0|2.0|4.0|3.0|5.0|5.0|5.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 11. (1-2 Ay)|2014|52.0|54.0|49.0|45.0|49.0|80.0|119.0|142.0|119.0|87.0|67.0|60.0|
||2015|54.0|53.0|54.0|57.0|66.0|97.0|125.0|130.0|120.0|93.0|72.0|60.0|
||2016|63.0|61.0|52.0|48.0|65.0|111.0|144.0|165.0|147.0|121.0|102.0|89.0|
||2017|89.0|81.0|76.0|66.0|90.0|153.0|205.0|201.0|160.0|116.0|100.0|78.0|
||2018|68.0|66.0|57.0|54.0|71.0|117.0|177.0|186.0|171.0|127.0|104.0|88.0|
||2019|83.0|84.0|81.0|76.0|96.0|132.0|188.0|189.0|165.0|115.0|94.0|80.0|
||2020|71.0|68.0|68.0|59.0|69.0|97.0|130.0|138.0|128.0|112.0|99.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 12. (3-5 Ay)|2014|32.0|23.0|24.0|20.0|20.0|25.0|38.0|68.0|97.0|120.0|119.0|96.0|
||2015|71.0|53.0|49.0|40.0|36.0|35.0|50.0|75.0|85.0|96.0|81.0|77.0|
||2016|64.0|56.0|47.0|36.0|46.0|47.0|57.0|66.0|102.0|129.0|130.0|114.0|
||2017|89.0|78.0|64.0|60.0|46.0|41.0|48.0|83.0|117.0|132.0|114.0|90.0|
||2018|67.0|52.0|39.0|35.0|37.0|35.0|48.0|71.0|97.0|125.0|121.0|117.0|
||2019|101.0|89.0|77.0|57.0|47.0|49.0|65.0|98.0|113.0|121.0|107.0|94.0|
||2020|81.0|62.0|44.0|43.0|45.0|59.0|62.0|78.0|92.0|110.0|111.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 13. (6-8 Ay)|2014|34.0|33.0|31.0|18.0|12.0|14.0|15.0|14.0|14.0|13.0|20.0|32.0|
||2015|52.0|54.0|44.0|28.0|24.0|23.0|25.0|25.0|31.0|29.0|31.0|37.0|
||2016|44.0|45.0|34.0|32.0|30.0|29.0|22.0|18.0|17.0|22.0|38.0|66.0|
||2017|84.0|89.0|72.0|56.0|38.0|30.0|23.0|19.0|16.0|25.0|35.0|52.0|
||2018|59.0|61.0|47.0|39.0|30.0|27.0|25.0|28.0|33.0|46.0|54.0|75.0|
||2019|81.0|97.0|84.0|70.0|40.0|31.0|32.0|35.0|34.0|36.0|42.0|66.0|
||2020|70.0|69.0|61.0|64.0|55.0|42.0|33.0|40.0|52.0|51.0|61.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 14. (9-11 Ay)|2014|4.0|4.0|5.0|10.0|12.0|11.0|10.0|11.0|11.0|6.0|3.0|3.0|
||2015|6.0|11.0|16.0|25.0|21.0|20.0|9.0|7.0|4.0|6.0|4.0|5.0|
||2016|7.0|11.0|21.0|24.0|20.0|9.0|7.0|9.0|8.0|9.0|9.0|13.0|
||2017|10.0|17.0|25.0|34.0|30.0|19.0|12.0|11.0|15.0|12.0|9.0|5.0|
||2018|9.0|16.0|26.0|34.0|29.0|18.0|9.0|9.0|11.0|9.0|11.0|12.0|
||2019|14.0|15.0|24.0|37.0|39.0|32.0|20.0|20.0|18.0|16.0|10.0|7.0|
||2020|9.0|14.0|20.0|26.0|27.0|27.0|22.0|24.0|19.0|19.0|15.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 21. (1 Yıl Ve Daha Fazla 2 Yıldan Az)|2014|21.0|18.0|20.0|22.0|23.0|26.0|28.0|37.0|40.0|40.0|35.0|35.0|
||2015|28.0|22.0|18.0|25.0|33.0|35.0|41.0|39.0|38.0|39.0|37.0|36.0|
||2016|22.0|21.0|19.0|26.0|33.0|42.0|48.0|52.0|51.0|52.0|51.0|51.0|
||2017|51.0|50.0|46.0|46.0|47.0|57.0|59.0|56.0|47.0|38.0|37.0|33.0|
||2018|30.0|27.0|29.0|32.0|35.0|47.0|48.0|48.0|43.0|41.0|43.0|45.0|
||2019|46.0|39.0|38.0|41.0|45.0|58.0|76.0|88.0|79.0|64.0|58.0|48.0|
||2020|51.0|39.0|40.0|32.0|43.0|54.0|66.0|72.0|71.0|75.0|77.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 22. (2 Yıl Ve Daha Fazla 3 Yıldan Az)|2014|3.0|2.0|3.0|3.0|2.0|2.0|7.0|11.0|12.0|8.0|6.0|5.0|
||2015|7.0|6.0|8.0|8.0|8.0|8.0|7.0|7.0|6.0|6.0|6.0|5.0|
||2016|6.0|6.0|6.0|5.0|6.0|5.0|5.0|7.0|9.0|10.0|8.0|5.0|
||2017|9.0|8.0|12.0|11.0|15.0|12.0|11.0|8.0|8.0|7.0|9.0|9.0|
||2018|7.0|8.0|9.0|10.0|9.0|8.0|10.0|14.0|15.0|12.0|9.0|9.0|
||2019|12.0|9.0|14.0|17.0|20.0|16.0|16.0|17.0|17.0|16.0|15.0|17.0|
||2020|22.0|21.0|21.0|14.0|15.0|13.0|15.0|13.0|14.0|12.0|12.0||
|2. (15-24) ve 4. (Yüksek Öğretim) ve 23. (3 Yıl Ve Daha Fazla)|2014|1.0|1.0|0.0|0.0|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|1.0|1.0|
||2015|-9.93E8|-9.93E8|-9.93E8|0.0|0.0|0.0|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|-9.93E8|
||2016|1.0|2.0|2.0|2.0|-9.93E8|-9.93E8|1.0|2.0|2.0|1.0|-9.93E8|-9.93E8|
||2017|1.0|1.0|3.0|2.0|3.0|1.0|0.0|0.0|-9.93E8|0.0|1.0|1.0|
||2018|0.0|-9.93E8|1.0|1.0|2.0|2.0|2.0|1.0|1.0|1.0|1.0|-9.93E8|
||2019|-9.93E8|-9.93E8|1.0|1.0|1.0|1.0|2.0|4.0|4.0|8.0|7.0|6.0|
||2020|2.0|3.0|4.0|5.0|3.0|2.0|2.0|2.0|3.0|3.0|2.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 11. (1-2 Ay)|2014|36.0|34.0|25.0|25.0|24.0|28.0|35.0|37.0|42.0|43.0|42.0|41.0|
||2015|39.0|35.0|24.0|16.0|20.0|23.0|26.0|28.0|29.0|30.0|28.0|30.0|
||2016|32.0|26.0|17.0|11.0|15.0|18.0|19.0|22.0|21.0|19.0|22.0|24.0|
||2017|28.0|24.0|20.0|18.0|21.0|20.0|21.0|21.0|25.0|26.0|31.0|32.0|
||2018|29.0|19.0|17.0|20.0|23.0|24.0|28.0|37.0|35.0|27.0|25.0|35.0|
||2019|50.0|53.0|44.0|27.0|18.0|19.0|22.0|19.0|18.0|21.0|22.0|28.0|
||2020|31.0|31.0|26.0|21.0|21.0|19.0|15.0|16.0|19.0|23.0|20.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 12. (3-5 Ay)|2014|23.0|28.0|29.0|22.0|17.0|12.0|10.0|11.0|16.0|16.0|19.0|18.0|
||2015|24.0|16.0|17.0|8.0|10.0|8.0|7.0|7.0|12.0|12.0|16.0|19.0|
||2016|27.0|27.0|22.0|13.0|8.0|3.0|6.0|8.0|14.0|20.0|23.0|33.0|
||2017|31.0|29.0|17.0|13.0|9.0|14.0|15.0|16.0|10.0|12.0|12.0|19.0|
||2018|18.0|17.0|10.0|8.0|5.0|6.0|4.0|5.0|5.0|9.0|10.0|15.0|
||2019|30.0|45.0|46.0|39.0|22.0|19.0|13.0|21.0|19.0|21.0|16.0|25.0|
||2020|40.0|37.0|32.0|16.0|17.0|16.0|18.0|14.0|11.0|8.0|7.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 13. (6-8 Ay)|2014|4.0|4.0|10.0|14.0|13.0|8.0|4.0|4.0|3.0|5.0|6.0|5.0|
||2015|3.0|3.0|6.0|8.0|7.0|8.0|5.0|5.0|4.0|7.0|7.0|7.0|
||2016|4.0|5.0|3.0|6.0|5.0|6.0|2.0|2.0|1.0|1.0|3.0|4.0|
||2017|6.0|10.0|9.0|11.0|6.0|7.0|2.0|4.0|2.0|3.0|3.0|4.0|
||2018|6.0|5.0|8.0|7.0|6.0|4.0|4.0|7.0|6.0|5.0|5.0|7.0|
||2019|9.0|9.0|9.0|10.0|11.0|11.0|8.0|8.0|5.0|4.0|4.0|11.0|
||2020|13.0|12.0|9.0|9.0|6.0|5.0|7.0|8.0|7.0|6.0|7.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 14. (9-11 Ay)|2014|0.0|0.0|0.0|0.0|2.0|2.0|3.0|1.0|3.0|2.0|2.0|2.0|
||2015|2.0|4.0|5.0|4.0|3.0|0.0|4.0|5.0|5.0|1.0|-9.93E8|0.0|
||2016|1.0|4.0|3.0|4.0|3.0|4.0|4.0|2.0|2.0|2.0|2.0|2.0|
||2017|2.0|4.0|3.0|4.0|3.0|3.0|3.0|4.0|3.0|2.0|1.0|1.0|
||2018|5.0|4.0|5.0|2.0|2.0|1.0|1.0|2.0|2.0|1.0|0.0|1.0|
||2019|3.0|3.0|6.0|6.0|7.0|4.0|4.0|4.0|3.0|3.0|2.0|1.0|
||2020|1.0|1.0|2.0|2.0|2.0|1.0|2.0|2.0|4.0|3.0|4.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 21. (1 Yıl Ve Daha Fazla 2 Yıldan Az)|2014|7.0|6.0|11.0|9.0|10.0|5.0|4.0|6.0|9.0|16.0|15.0|9.0|
||2015|4.0|5.0|7.0|6.0|4.0|3.0|5.0|8.0|7.0|7.0|7.0|9.0|
||2016|8.0|8.0|7.0|9.0|8.0|7.0|8.0|8.0|9.0|10.0|11.0|10.0|
||2017|8.0|9.0|8.0|11.0|8.0|11.0|10.0|11.0|9.0|6.0|6.0|5.0|
||2018|10.0|12.0|12.0|6.0|2.0|6.0|10.0|14.0|13.0|12.0|13.0|14.0|
||2019|19.0|15.0|14.0|14.0|14.0|16.0|18.0|17.0|16.0|15.0|14.0|13.0|
||2020|11.0|12.0|10.0|8.0|11.0|10.0|9.0|7.0|10.0|12.0|13.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 22. (2 Yıl Ve Daha Fazla 3 Yıldan Az)|2014|2.0|1.0|1.0|-9.93E8|0.0|2.0|2.0|2.0|0.0|1.0|1.0|1.0|
||2015|1.0|-9.93E8|-9.93E8|1.0|1.0|1.0|3.0|4.0|4.0|3.0|2.0|3.0|
||2016|3.0|4.0|3.0|2.0|1.0|1.0|1.0|-9.93E8|1.0|2.0|2.0|1.0|
||2017|2.0|3.0|4.0|2.0|2.0|2.0|3.0|3.0|5.0|4.0|6.0|3.0|
||2018|5.0|3.0|4.0|4.0|4.0|3.0|2.0|1.0|2.0|4.0|5.0|5.0|
||2019|5.0|6.0|4.0|4.0|4.0|4.0|3.0|3.0|5.0|5.0|5.0|5.0|
||2020|5.0|4.0|3.0|2.0|5.0|6.0|7.0|6.0|4.0|3.0|2.0||
|3. (15-64) ve 1. (Okuma Yazma Bilmeyen) ve 23. (3 Yıl Ve Daha Fazla)|2014|2.0|3.0|2.0|3.0|0.0|0.0|0.0|0.0|0.0|2.0|2.0|1.0|
||2015|-9.93E8|-9.93E8|-9.93E8|1.0|1.0|2.0|1.0|1.0|2.0|2.0|2.0|1.0|
||2016|2.0|1.0|0.0|0.0|0.0|4.0|4.0|6.0|3.0|4.0|4.0|5.0|
||2017|4.0|3.0|1.0|2.0|0.0|0.0|0.0|1.0|3.0|3.0|2.0|1.0|
||2018|1.0|1.0|1.0|0.0|1.0|2.0|3.0|4.0|2.0|3.0|2.0|4.0|
||2019|4.0|7.0|7.0|7.0|4.0|2.0|1.0|4.0|6.0|6.0|3.0|1.0|
||2020|1.0|4.0|3.0|2.0|0.0|2.0|4.0|5.0|5.0|5.0|4.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 11. (1-2 Ay)|2014|67.0|60.0|59.0|52.0|44.0|51.0|60.0|59.0|55.0|47.0|58.0|54.0|
||2015|63.0|51.0|55.0|42.0|48.0|54.0|49.0|56.0|64.0|74.0|73.0|66.0|
||2016|71.0|58.0|50.0|41.0|42.0|61.0|71.0|74.0|53.0|62.0|69.0|71.0|
||2017|47.0|36.0|37.0|40.0|53.0|56.0|67.0|58.0|50.0|47.0|55.0|67.0|
||2018|71.0|58.0|47.0|42.0|45.0|45.0|53.0|55.0|64.0|66.0|67.0|67.0|
||2019|63.0|62.0|60.0|55.0|48.0|47.0|49.0|60.0|64.0|68.0|61.0|56.0|
||2020|43.0|51.0|57.0|58.0|50.0|43.0|50.0|49.0|41.0|44.0|47.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 12. (3-5 Ay)|2014|45.0|45.0|41.0|28.0|25.0|25.0|22.0|20.0|33.0|37.0|41.0|36.0|
||2015|41.0|36.0|31.0|29.0|31.0|31.0|27.0|26.0|31.0|28.0|36.0|33.0|
||2016|45.0|44.0|47.0|43.0|35.0|34.0|28.0|30.0|27.0|24.0|24.0|31.0|
||2017|47.0|52.0|51.0|38.0|27.0|23.0|26.0|30.0|24.0|25.0|26.0|28.0|
||2018|34.0|34.0|35.0|23.0|18.0|24.0|25.0|25.0|20.0|27.0|32.0|39.0|
||2019|54.0|61.0|56.0|43.0|34.0|35.0|31.0|29.0|31.0|29.0|26.0|30.0|
||2020|40.0|43.0|44.0|35.0|32.0|32.0|40.0|38.0|27.0|27.0|33.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 13. (6-8 Ay)|2014|14.0|21.0|20.0|26.0|19.0|17.0|8.0|6.0|5.0|10.0|12.0|10.0|
||2015|5.0|11.0|11.0|18.0|15.0|17.0|11.0|11.0|9.0|9.0|7.0|13.0|
||2016|13.0|16.0|22.0|23.0|21.0|8.0|8.0|6.0|7.0|8.0|8.0|14.0|
||2017|12.0|13.0|15.0|17.0|17.0|10.0|15.0|14.0|16.0|10.0|10.0|8.0|
||2018|5.0|11.0|12.0|17.0|13.0|11.0|10.0|8.0|9.0|4.0|8.0|11.0|
||2019|27.0|29.0|28.0|18.0|16.0|17.0|16.0|14.0|14.0|12.0|11.0|15.0|
||2020|21.0|27.0|26.0|18.0|14.0|14.0|11.0|13.0|15.0|15.0|14.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 14. (9-11 Ay)|2014|3.0|3.0|1.0|0.0|1.0|1.0|1.0|3.0|2.0|2.0|4.0|4.0|
||2015|4.0|2.0|2.0|2.0|1.0|1.0|0.0|1.0|2.0|2.0|5.0|4.0|
||2016|4.0|1.0|2.0|4.0|4.0|3.0|2.0|2.0|3.0|1.0|2.0|1.0|
||2017|3.0|3.0|5.0|4.0|5.0|4.0|4.0|4.0|4.0|3.0|10.0|12.0|
||2018|18.0|14.0|11.0|8.0|5.0|4.0|3.0|2.0|4.0|3.0|5.0|8.0|
||2019|9.0|11.0|10.0|10.0|6.0|6.0|6.0|7.0|4.0|2.0|2.0|2.0|
||2020|3.0|3.0|6.0|10.0|12.0|10.0|7.0|6.0|5.0|5.0|13.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 21. (1 Yıl Ve Daha Fazla 2 Yıldan Az)|2014|10.0|13.0|17.0|21.0|19.0|15.0|10.0|9.0|10.0|12.0|14.0|11.0|
||2015|15.0|18.0|22.0|15.0|9.0|7.0|11.0|13.0|14.0|13.0|11.0|11.0|
||2016|9.0|7.0|7.0|9.0|12.0|12.0|11.0|13.0|13.0|17.0|12.0|19.0|
||2017|18.0|17.0|13.0|11.0|13.0|12.0|12.0|12.0|9.0|14.0|15.0|20.0|
||2018|19.0|18.0|12.0|17.0|17.0|19.0|13.0|16.0|16.0|18.0|14.0|16.0|
||2019|17.0|17.0|15.0|17.0|20.0|26.0|25.0|26.0|26.0|28.0|23.0|21.0|
||2020|22.0|27.0|28.0|22.0|19.0|16.0|15.0|13.0|11.0|11.0|12.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 22. (2 Yıl Ve Daha Fazla 3 Yıldan Az)|2014|3.0|4.0|7.0|7.0|7.0|4.0|3.0|2.0|2.0|3.0|3.0|3.0|
||2015|2.0|1.0|4.0|4.0|8.0|5.0|9.0|5.0|7.0|7.0|8.0|6.0|
||2016|1.0|1.0|1.0|1.0|2.0|2.0|1.0|1.0|5.0|8.0|9.0|6.0|
||2017|3.0|2.0|2.0|3.0|5.0|5.0|4.0|1.0|1.0|3.0|4.0|5.0|
||2018|6.0|6.0|7.0|6.0|6.0|6.0|5.0|3.0|2.0|5.0|9.0|7.0|
||2019|5.0|2.0|6.0|9.0|12.0|9.0|8.0|10.0|14.0|14.0|9.0|6.0|
||2020|8.0|4.0|3.0|3.0|4.0|5.0|5.0|5.0|8.0|9.0|10.0||
|3. (15-64) ve 21. (Okuma Yazma Bilen Fakat Bir Okul Bitirmeyen) ve 23. (3 Yıl Ve Daha Fazla)|2014|4.0|3.0|0.0|2.0|2.0|3.0|2.0|3.0|3.0|3.0|2.0|2.0|
||2015|1.0|3.0|1.0|2.0|0.0|1.0|2.0|3.0|3.0|1.0|0.0|0.0|
||2016|0.0|-9.93E8|1.0|1.0|1.0|-9.93E8|1.0|2.0|4.0|5.0|4.0|2.0|
||2017|2.0|1.0|4.0|4.0|4.0|1.0|-9.93E8|1.0|1.0|5.0|5.0|4.0|
||2018|1.0|2.0|2.0|2.0|2.0|5.0|6.0|5.0|4.0|5.0|5.0|6.0|
||2019|4.0|3.0|5.0|8.0|9.0|5.0|5.0|6.0|7.0|7.0|4.0|4.0|
||2020|4.0|4.0|4.0|1.0|1.0|4.0|3.0|5.0|2.0|3.0|1.0||
|3. (15-64) ve 22. (İlkokul) ve 11. (1-2 Ay)|2014|356.0|337.0|310.0|284.0|265.0|286.0|338.0|360.0|377.0|362.0|375.0|392.0|
||2015|403.0|378.0|327.0|280.0|280.0|300.0|332.0|348.0|352.0|357.0|371.0|398.0|
||2016|408.0|374.0|332.0|288.0|289.0|345.0|376.0|416.0|389.0|393.0|377.0|406.0|
||2017|413.0|392.0|335.0|278.0|300.0|300.0|345.0|335.0|342.0|331.0|330.0|330.0|
||2018|336.0|304.0|274.0|249.0|284.0|303.0|350.0|361.0|387.0|406.0|443.0|487.0|
||2019|480.0|402.0|339.0|278.0|326.0|336.0|417.0|417.0|420.0|379.0|366.0|388.0|
||2020|343.0|311.0|309.0|321.0|315.0|262.0|243.0|239.0|254.0|268.0|259.0||
|3. (15-64) ve 22. (İlkokul) ve 12. (3-5 Ay)|2014|223.0|231.0|202.0|146.0|129.0|137.0|150.0|163.0|168.0|182.0|200.0|218.0|
||2015|240.0|237.0|218.0|187.0|156.0|143.0|127.0|133.0|148.0|167.0|168.0|178.0|
||2016|208.0|223.0|205.0|156.0|126.0|123.0|129.0|151.0|159.0|171.0|178.0|198.0|
||2017|230.0|241.0|231.0|184.0|152.0|119.0|120.0|121.0|135.0|150.0|155.0|159.0|
||2018|184.0|194.0|197.0|163.0|142.0|141.0|143.0|162.0|165.0|179.0|205.0|258.0|
||2019|322.0|346.0|332.0|258.0|206.0|172.0|178.0|185.0|191.0|195.0|209.0|229.0|
||2020|260.0|256.0|221.0|218.0|242.0|284.0|282.0|219.0|156.0|125.0|127.0||
|3. (15-64) ve 22. (İlkokul) ve 13. (6-8 Ay)|2014|66.0|68.0|71.0|68.0|66.0|61.0|55.0|55.0|54.0|53.0|55.0|67.0|
||2015|77.0|97.0|98.0|100.0|81.0|71.0|64.0|61.0|67.0|65.0|69.0|73.0|
